s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
UBERON:0001986	endothelium	Endothelium (non glomerular)	UBERON:0009091	ascending vasa recta	Ascending Vasa Recta	63	38.74362497126848
UBERON:0001986	endothelium	Endothelium (non glomerular)	UBERON:0009202	descending vasa recta	Descending Vasa Recta	62	38.74362497126848
CL:0000499	stromal cell	stromal cell	UBERON:0002015	kidney capsule	kidney capsule	11	29.236191178573762
UBERON:0004188	glomerular epithelium	Glomerular Epithelium	UBERON:0002189	outer cortex of kidney	outer cortex of kidney	12	24.229781348754045
UBERON:0004188	glomerular epithelium	Glomerular Epithelium	UBERON:0005271	juxtamedullary cortex	juxtamedullary cortex	13	24.229781348754045
UBERON:0004188	glomerular epithelium	Glomerular Epithelium	UBERON:0001284	renal column	renal column (column of Bertin)	19	24.229781348754045
UBERON:0004640	renal efferent arteriole	Efferent Arteriole	UBERON:0034884	juxtaglomerular arteriole	Juxtaglomerular Arteriole	60	16.377535509138582
UBERON:0004639	renal afferent arteriole	Afferent Arteriole	UBERON:0034884	juxtaglomerular arteriole	Juxtaglomerular Arteriole	59	15.804060478811678
CL:0000084	T cell	T Cell	UBERON:0005215	kidney interstitium	Interstitium	81	15.6218146241088
CL:0000236	B cell	B cell	UBERON:0005215	kidney interstitium	Interstitium	84	15.47387539753852
UBERON:0001986	endothelium	Endothelium (non glomerular)	UBERON:0003517	kidney blood vessel	Kidney Blood Vessel	58	15.405852073125992
UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	UBERON:0004201	kidney outer medulla inner stripe	kidney outer medulla inner stripe	16	7.8403167772897575
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	UBERON:0009883	medullary ray	medullary ray	14	4.568397997425095
CL:0000576	monocyte	Monocyte	UBERON:0005215	kidney interstitium	Interstitium	79	4.31648943167734
CL:0000623	natural killer cell	Natural Killer Cell	UBERON:0005215	kidney interstitium	Interstitium	74	2.391839391578827
CL:0000775	neutrophil	Neutrophil	UBERON:0005215	kidney interstitium	Interstitium	86	1.5362763556872068
UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb/Medulla)	UBERON:0004202	kidney outer medulla outer stripe	kidney outer medulla outer stripe	15	1.2016458528649991
UBERON:0002335	macula densa	Macula Densa	UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb/ Cortex)	37	1.0159770922759463
UBERON:8600036	kidney loop of Henle long descending thin limb outer medulla	descending thin limb of loop of Henle 2	UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	16	
CL:4030013	kidney loop of Henle long descending thin limb outer medulla epithelial cell	Descending Thin Limb Cell Type 2	UBERON:8600036	kidney loop of Henle long descending thin limb outer medulla	descending thin limb of loop of Henle 2	16	
UBERON:0009202	descending vasa recta	Descending Vasa Recta	UBERON:0001294	inner medulla of kidney	inner medulla of kidney	17	
CL:1000718	kidney inner medulla collecting duct principal cell	Inner Medullary Collecting Duct Cell	UBERON:0009095	tip of renal papilla	papillary tip	18	
UBERON:0001284	renal column	renal column (column of Bertin)	UBERON:0001225	cortex of kidney	renal cortex	19	
UBERON:0009202	descending vasa recta	Descending Vasa Recta	UBERON:0004200	kidney pyramid	renal pyramid	20	
UBERON:0005215	kidney interstitium	Interstitium	UBERON:0001229	Renal Corpuscle	Renal Corpuscle	24	
UBERON:0005099	short descending thin limb	descending thin limb of loop of Henle 1	UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	30	
UBERON:8600036	kidney loop of Henle long descending thin limb outer medulla	descending thin limb of loop of Henle 2	UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	31	
CL:4030013	kidney loop of Henle long descending thin limb outer medulla epithelial cell	Descending Thin Limb Cell Type 2	UBERON:8600036	kidney loop of Henle long descending thin limb outer medulla	descending thin limb of loop of Henle 2	31	
UBERON:8600037	kidney loop of Henle long descending thin limb inner medulla	descending thin limb of loop of Henle 3	UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	32	
CL:4030014	kidney loop of Henle long descending thin limb inner medulla epithelial cell	Descending Thin Limb Cell Type 3	UBERON:8600037	kidney loop of Henle long descending thin limb inner medulla	descending thin limb of loop of Henle 3	32	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	46	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	47	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	51	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	52	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	53	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	56	
CL:1001318	renal interstitial pericyte	Vascular Smooth Muscle Cell/Pericyte (general)	UBERON:0003517	kidney blood vessel	Kidney Blood Vessel	65	
UBERON:0002303	juxtaglomerular apparatus	Juxtaglomerular Apparatus	UBERON:0003517	kidney blood vessel	Kidney Blood Vessel	67	
CL:0000875	non-classical monocyte	non Classical Monocyte	UBERON:0005215	kidney interstitium	Interstitium	73	
CL:0000814	mature NK T cell	Natural Killer T Cell	UBERON:0005215	kidney interstitium	Interstitium	75	
CL:0001056	dendritic cell, human	Dendritic Cell (general)	UBERON:0005215	kidney interstitium	Interstitium	76	
CL:0001058	plasmacytoid dendritic cell, human	Dendritic Cell (plasmatoid)	UBERON:0005215	kidney interstitium	Interstitium	78	
CL:0000910	cytotoxic T cell	Cytotoxic T Cell	UBERON:0005215	kidney interstitium	Interstitium	82	
CL:0000815	regulatory T cell	regulatory T cell	UBERON:0005215	kidney interstitium	Interstitium	83	
CL:0000786	plasma cell	Plasma cell	UBERON:0005215	kidney interstitium	Interstitium	85	
CL:0000097	mast cell	Mast cell	UBERON:0005215	kidney interstitium	Interstitium	87	
