s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0000057	fibroblast	fibroblast	UBERON:0001185	right renal artery	right renal artery	4472
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1351
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1350
CL:0000057	fibroblast	fibroblast	UBERON:0001516	abdominal aorta	abdominal aorta	4383
CL:0000057	fibroblast	fibroblast	UBERON:0001516	abdominal aorta	abdominal aorta	4384
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1340
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1339
CL:0000057	fibroblast	fibroblast	UBERON:0001516	abdominal aorta	abdominal aorta	4394
CL:0000057	fibroblast	fibroblast	UBERON:0001636	posterior cerebral artery	posterior cerebral artery	6638
CL:0000057	fibroblast	fibroblast	UBERON:0001516	abdominal aorta	abdominal aorta	4395
CL:0000057	fibroblast	fibroblast	UBERON:0001634	mesencephalic artery	mesencephalic artery	6627
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1329
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1328
CL:0000057	fibroblast	fibroblast	UBERON:0001516	abdominal aorta	abdominal aorta	4405
CL:0000057	fibroblast	fibroblast	UBERON:0001516	abdominal aorta	abdominal aorta	4406
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1318
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1317
CL:0000057	fibroblast	fibroblast	UBERON:0001634	mesencephalic artery	mesencephalic artery	6628
CL:0000057	fibroblast	fibroblast	UBERON:0001516	abdominal aorta	abdominal aorta	4416
CL:0000057	fibroblast	fibroblast	UBERON:0001636	posterior cerebral artery	posterior cerebral artery	6639
CL:0000057	fibroblast	fibroblast	UBERON:0035322	right common iliac artery	right common iliac artery	4372
CL:0000057	fibroblast	fibroblast	UBERON:0004640	renal efferent arteriole	renal efferent arteriole	4330
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1395
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1394
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1384
CL:0000057	fibroblast	fibroblast	UBERON:0001627	middle cerebral artery	middle cerebral artery	1383
CL:0000057	fibroblast	fibroblast	UBERON:0001184	renal artery	renal artery	4350
CL:0000057	fibroblast	fibroblast	UBERON:0001184	renal artery	renal artery	4351
CL:0000057	fibroblast	fibroblast	UBERON:0035322	right common iliac artery	right common iliac artery	4373
CL:0000057	fibroblast	fibroblast	UBERON:0001636	posterior cerebral artery	posterior cerebral artery	6650
