s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	17
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	29
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	24
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	14
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	28
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	15
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	27
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	16
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	26
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	23
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	18
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	25
CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	CL:0000066	epithelial cell	epithelial cell	19
CL:0002241	pulmonary interstitial fibroblast	pulmonary interstitial fibroblast	CL:0002320	connective tissue cell	connective tissue cell	20
CL:0002332	ciliated cell of the bronchus	ciliated cell of the bronchus	CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	24
CL:1001567	lung endothelial cell	lung endothelial cell	CL:0000066	epithelial cell	epithelial cell	32
CL:1001567	lung endothelial cell	lung endothelial cell	CL:0000066	epithelial cell	epithelial cell	30
CL:4033003	myoepithelial cell of bronchus submucosal gland	myoepithelial cell of bronchus submucosal gland	CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	19
CL:4033007	brush cell of epithelium of lobar bronchus	tuft cell	CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	25
CL:4033009	goblet cell of epithelium of lobar bronchus	goblet cell of epithelium of lobar bronchus	CL:0002202	epithelial cell of tracheobronchial tree	epithelial cell of tracheobronchial tree	28
CL:4033010	neuroendocrine cell of epithelium of lobar bronchus	neuroendocrine cell of epithelium of lobar bronchus	CL:0000082	epithelial cell of lung	epithelial cell of tracheobronchial tree	22
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	22
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	13
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	29
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	14
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	15
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	28
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	16
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	27
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	17
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	26
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	18
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	19
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	25
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	20
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	21
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	24
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	23
UBERON:0002183	lobar bronchus	lobar bronchus	UBERON:0035767	intrapulmonary bronchus	intrapulmonary bronchus	12
