Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	CL Name	References/ID	References/DOI
UBERON:0001831	parotid gland	parotid gland	basal ductal cell		
UBERON:0001831	parotid gland	parotid gland	excretory duct epithelial cell		
UBERON:0001831	parotid gland	parotid gland	helper T		
UBERON:0001831	parotid gland	parotid gland	ionocyte		
UBERON:0001831	parotid gland	parotid gland	myoepithelial cell		
UBERON:0001831	parotid gland	parotid gland	periacinar fibroblast		
UBERON:0001831	parotid gland	parotid gland	periductal fibroblast		
UBERON:0001831	parotid gland	parotid gland	serous acinar cell		
UBERON:0001831	parotid gland	parotid gland	tuft cell		
UBERON:0001832	sublingual gland	sublingual gland	basal ductal cell		
UBERON:0001832	sublingual gland	sublingual gland	demilune acinar cell		
UBERON:0001832	sublingual gland	sublingual gland	helper T		
UBERON:0001832	sublingual gland	sublingual gland	ionocyte		
UBERON:0001832	sublingual gland	sublingual gland	mucous acinar cell		
UBERON:0001832	sublingual gland	sublingual gland	myoepithelial cell		
UBERON:0001832	sublingual gland	sublingual gland	periacinar fibroblast		
UBERON:0001832	sublingual gland	sublingual gland	periductal fibroblast		
UBERON:0001832	sublingual gland	sublingual gland	seromucosal acinar cell		
UBERON:0001736	submandibular gland	submandibular gland	basal ductal cell		
UBERON:0001736	submandibular gland	submandibular gland	demilune acinar cell		
UBERON:0001736	submandibular gland	submandibular gland	excretory duct epithelial cell		
UBERON:0001736	submandibular gland	submandibular gland	helper T		
UBERON:0001736	submandibular gland	submandibular gland	ionocyte		
UBERON:0001736	submandibular gland	submandibular gland	mucous acinar cell		
UBERON:0001736	submandibular gland	submandibular gland	myoepithelial cell		
UBERON:0001736	submandibular gland	submandibular gland	periacinar fibroblast		
UBERON:0001736	submandibular gland	submandibular gland	periductal fibroblast		
UBERON:0001736	submandibular gland	submandibular gland	seromucosal acinar cell		
UBERON:0001736	submandibular gland	submandibular gland	tuft cell		
