Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	CL Name	References/ID	References/DOI
UBERON:0002450	Decidua	Decidua	Endometrial Epithelial Cells		
UBERON:0002450	Decidua	Decidua	Endometrial Stromal Cells (decidua)		
UBERON:0002450	Decidua	Decidua	Endothelial cell		
UBERON:0002450	Decidua	Decidua	Uterine NK Cells		
UBERON:0002450	Decidua	Decidua	Uterine macrophage		
UBERON:0002450	Decidua	Decidua	Regulatory T Cell		
UBERON:0002450	Decidua	Decidua	Cytotoxic T Cell		
UBERON:0002450	Decidua	Decidua	B Cell (including plasma cells)		
UBERON:0009995	floating villi	tertiary chorionic villus	Placental Stromal Cells		
UBERON:0009995	floating villi	tertiary chorionic villus	Placental Microvascular Endothelial Cells		
	Disc/basal plate		Endometrial Epithelial Cells		
	Disc/basal plate		Uterine NK Cells		
	Disc/basal plate		Uterine macrophage		
	Disc/basal plate		Regulatory T Cell		
	Disc/basal plate		Cytotoxic T Cell		
	Disc/basal plate		B Cell (including plasma cells)		
