Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	CL Name	References/ID	References/DOI
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	blue cone bipolar cell	Ulrike Grünert, Paul R. Martin, Cell types and cell circuits in human and non-human primate retina.	DOI: 10.1016/j.preteyeres.2020.100844
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	Diffuse bipolar 1 (DB1)	Puthussery, T., Gayet-Primo, J., Taylor, W.R. and Haverkamp, S. (2011), Immunohistochemical identification and synaptic inputs to the diffuse bipolar cell type DB1 in macaque retina. J. Comp. Neurol., 519: 3640-3656.	DOI: 10.1002/cne.22756
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	Diffuse bipolar 2 cell	Grünert, U., Martin, P.R. and Wässle, H. (1994), Immunocytochemical analysis of bipolar cell in the macaque monkey retina. J. Comp. Neurol., 348: 607-627. ; Synaptic connections of DB3 diffuse bipolar cell axons in macaque retina ; Haverkamp, S., Ghosh, K.K., Hirano, A.A. and Wässle, H. (2003), Immunocytochemical description of five bipolar cell types of the mouse retina. J. Comp. Neurol., 455: 463-476	DOI: 10.1002/cne.903480410  ; DOI: 10.1002/(SICI)1096-9861(20000103)416:1<19::AID-CNE3>3.0.CO;2-H ; DOI: 10.1002/cne.10491
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	Diffuse bipolar 3a cell	Ulrike Grünert, Paul R. Martin, Cell types and cell circuits in human and non-human primate retina. ; Haverkamp, S., Ghosh, K.K., Hirano, A.A. and Wässle, H. (2003), Immunocytochemical description of five bipolar cell types of the mouse retina. J. Comp. Neurol., 455: 463-476. ; NaV1.1 Channels in Axon Initial Segments of Bipolar cell Augment Input to Magnocellular Visual Pathways in the Primate retina. Theresa Puthussery, Sowmya Venkataramani, Jacqueline Gayet-Primo, Robert G. Smith and W. Rowland Taylor. Journal of Neuroscience 9 October 2013, 33 (41) 16045-16059	DOI: 10.1016/j.preteyeres.2020.100844 ; DOI: 10.1002/cne.10491 ; DOI: 10.1523/JNEUROSCI.1249-13.2013
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	Diffuse bipolar 3b cell	Andressen C, Mai JK. Localization of the CD15 carbohydrate epitope in the vertebrate retina. Vis Neurosci. 1997 Mar-Apr;14(2):253-62.	DOI: 10.1017/s0952523800011391
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	Diffuse bipolar 4 cell	Puthussery, T., Gayet-Primo, J., Taylor, W.R. and Haverkamp, S. (2011), Immunohistochemical identification and synaptic inputs to the diffuse bipolar cell type DB1 in macaque retina. J. Comp. Neurol., 519: 3640-3656.	DOI: 10.1002/cne.22756
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	Diffuse bipolar 6 cell	Puthussery, T., Gayet-Primo, J., Taylor, W.R. and Haverkamp, S. (2011), Immunohistochemical identification and synaptic inputs to the diffuse bipolar cell type DB1 in macaque retina. J. Comp. Neurol., 519: 3640-3656. ; Andressen C, Mai JK. Localization of the CD15 carbohydrate epitope in the vertebrate retina. Vis Neurosci. 1997 Mar-Apr;14(2):253-62.	DOI: 10.1002/cne.22756 ; DOI: 10.1017/s0952523800011391
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	Flat midget bipolar cell	Ulrike Grünert, Paul R. Martin, Cell types and cell circuits in human and non-human primate retina. ; Haverkamp, S., Ghosh, K.K., Hirano, A.A. and Wässle, H. (2003), Immunocytochemical description of five bipolar cell types of the mouse retina. J. Comp. Neurol., 455: 463-476. ; A H Milam, J C Saari, S G Jacobson, W P Lubinski, L G Feun, K R Alexander; Autoantibodies against retinal bipolar cell in cutaneous melanoma-associated retinopathy. Invest. Ophthalmol. Vis. Sci. 1993;34(1):91-100.	DOI: 10.1016/j.preteyeres.2020.100844 ; DOI: 10.1002/cne.10491 ; No DOI
UBERON:0001791	inner nuclear layer	inner nuclear layer of retina	invaginating bipolar cell	Puthussery, T., Gayet-Primo, J., Taylor, W.R. and Haverkamp, S. (2011), Immunohistochemical identification and synaptic inputs to the diffuse bipolar cell type DB1 in macaque retina. J. Comp. Neurol., 519: 3640-3656.	DOI: 10.1002/cne.22756
UBERON:0003952	anterior stroma of cornea	anterior stroma of cornea	telocyte	Marini et al., J. Cell. Mol. Med. Vol 21, No 12, 2017 pp. 3602-3611	DOI: 10.1111/jcmm.13270
