s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	165	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	813	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0003329	submucosa of anal canal	submucosa	1143	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	58	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	922	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	595	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	1137	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	1031	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	704	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	271	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	486	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0007178	muscularis mucosae of colon	muscularis mucosa	377	42.25383464424627
CL:0000057	fibroblast	fibroblast	UBERON:0004927	submucosa of cecum	submucosa	171	42.25383464424627
UBERON:0002384	connective tissue	fibroconnective tissue	UBERON:0002190	subcutaneous adipose tissue	subcutaneous	1345	37.697591837683774
UBERON:0002384	connective tissue	fibroconnective tissue	UBERON:0002190	subcutaneous adipose tissue	subcutaneous	1344	37.697591837683774
CL:0000057	fibroblast	fibroblast	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer	1244	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer	317	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012398	circular muscle layer	circular muscle layer	196	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer	423	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer	859	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012398	circular muscle layer	circular muscle layer	1289	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer	750	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012398	circular muscle layer	circular muscle layer	517	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0007177	lamina propria	lamina propria	352	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012398	circular muscle layer	circular muscle layer	1229	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012399	longitudinal muscle layer	longitudinal muscle layer	532	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0012398	circular muscle layer	circular muscle layer	408	37.660862953470485
CL:0000057	fibroblast	fibroblast	UBERON:0007177	lamina propria	lamina propria	897	37.660862953470485
