s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	756
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	538
CL:0000057	fibroblast	fibroblast	UBERON:0005742	adventitia	adventitia	1310
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	647
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	429
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	323
CL:0000057	fibroblast	fibroblast	UBERON:0005742	adventitia	adventitia	1250
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	1083
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	217
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	865
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	1189
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	111
CL:0000057	fibroblast	fibroblast	UBERON:0012375	subserosa	subserosa	974
CL:0000097	mast cell	mast cell	UBERON:0001961	mucosa-associated lymphoid tissue	subcutaneous skin-associated lymphoid tissue	1346
CL:0000097	mast cell	mast cell	UBERON:0001961	mucosa-associated lymphoid tissue	dermal skin-associated lymphoid tissue	1328
CL:0000148	melanocyte	melanocyte	UBERON:0001003	skin epidermis	epidermis	1320
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	771
CL:0000165	neuroendocrine cell	neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	16
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	229
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	444
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	553
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	989
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	880
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	662
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	335
CL:0000165		neuroendocrine	UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	1095
CL:0000188	cell of skeletal muscle	skeletal muscle	UBERON:0001367	external anal sphincter	external anal sphincter	1362
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	mesocolic coli	654
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	mesocolic coli	872
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	omental coli	874
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	mesocolic coli	763
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	free coli	764
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	free coli	982
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	mesocolic coli	981
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	omental coli	765
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	free coli	546
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	mesocolic coli	545
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	free coli	873
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	free coli	655
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	omental coli	656
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	omental coli	547
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	omental coli	983
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	free coli	437
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	mesocolic coli	436
CL:0000192	smooth muscle cell	smooth muscle	UBERON:0012419	taenia coli	omental coli	438
CL:0000235	macrophage	macrophage	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/lamina propria	51
CL:0000235	macrophage	macrophage	UBERON:0001962	gut-associated lymphoid tissue	gut associated lymphoid tissue (GALT)/Isolated lymphoid follicles (ILF)	797
