s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
UBERON:0002027	stratum corneum of epidermis	Stratum corneum (SC)	UBERON:0001003	skin epidermis	Epidermis	12	225500664000000.0
CL:0000540	Neuron	Neuron	UBERON:0007121	skin nerve field	nerve	66	183793512000100.0
CL:0000540	Neuron	Neuron	UBERON:0007121	skin nerve field	nerve	46	183793512000100.0
CL:0000312	keratinocyte	Keratinocyte (Granular)	UBERON:0002069	stratum granulosum of epidermis	Stratum granulosum (SG)	13	35532168000000.0
CL:0002457	epidermal Langerhans cell	Langerhans cell	UBERON:0002069	stratum granulosum of epidermis	Stratum granulosum (SG)	14	35532167999900.0
CL:0000115	endothelial cell	Endothelial cell	UBERON:0035549	vasculature of integument	Blood vessels	69	3414991360.0
CL:0000115	endothelial cell	Endothelial cell	UBERON:0035549	vasculature of integument	Blood vessels	49	3414991360.0
CL:0000545	T-helper 1 cell	T helper	UBERON:0002072	hypodermis	Subcutaneous	60	2964356.0624974146
CL:0002573	Schwann cell	Schwann cell	UBERON:0002072	hypodermis	Subcutaneous	67	2964356.024799593
CL:0002620	skin fibroblast	Fibroblast	UBERON:0002072	hypodermis	Subcutaneous	57	2964356.013557907
CL:0000359	vascular associated smooth muscle cell	Perivascular smooth muscle cell	UBERON:0002072	hypodermis	Subcutaneous	70	2964356.0
CL:0000771	eosinophil	Eosinophil	UBERON:0002072	hypodermis	Subcutaneous	65	2964356.0
CL:0000236	B cell	B cell	UBERON:0002072	hypodermis	Subcutaneous	63	2964356.0
CL:0000815	regulatory T cell	T reg	UBERON:0002072	hypodermis	Subcutaneous	62	2964356.0
CL:0000910	cytotoxic T cell	T killer	UBERON:0002072	hypodermis	Subcutaneous	61	2964356.0
CL:0002138	endothelial cell of lymphatic vessel	Lymphatic	UBERON:0002072	hypodermis	Subcutaneous	55	2964356.0
CL:0002292	type I cell of carotid body	Glomus cell	UBERON:0002072	hypodermis	Subcutaneous	71	2964356.0
CL:0000775	neutrophil	Neutrophil	UBERON:0002072	hypodermis	Subcutaneous	64	2964339.9812202
CL:0000235	macrophage	Macrophage	UBERON:0002072	hypodermis	Subcutaneous	58	2964333.8461533
UBERON:0007121	skin nerve field	nerve	UBERON:0002072	hypodermis	Subcutaneous	66	2964256.0
UBERON:0000423	eccrine sweat gland	Eccrine (sweat) glands	UBERON:0002067	dermis	Dermis	25	274247.469
CL:0001069	group 2 innate lymphoid cell	Innate lymphoid cell 2	UBERON:0002067	dermis	Dermis	40	21.8520203
CL:0000545	T-helper 1 cell	T helper	UBERON:0002067	dermis	Dermis	35	0.0624974146
CL:0002573	Schwann cell	Schwann cell	UBERON:0002067	dermis	Dermis	47	0.0247995928
CL:0001067	group 1 innate lymphoid cell	Natural killer cell / Innate lymphoid cell 1	UBERON:0002067	dermis	Dermis	39	1.45746322e-08
CL:0000623	natural killer cell	Natural killer cell	UBERON:0002067	dermis	Dermis	38	6.92258251e-10
CL:0002292	type I cell of carotid body	Glomus cell	UBERON:0002067	dermis	Dermis	51	5.78978011e-12
