s	slabel	user_slabel	o	olabel	user_olabel	row_number
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2835
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2912
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2911
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2901
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2900
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2890
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2889
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2879
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2878
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2868
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2922
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2867
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2856
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2846
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2845
CL:0000057	fibroblast	fibroblast	UBERON:0001395	thoraco-acromial artery	thoracoacromial artery	5956
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2834
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2824
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2823
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2813
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2812
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2857
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	2923
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	2933
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	2934
CL:0000057	fibroblast	fibroblast	UBERON:0001354	inferior epigastric artery	inferior epigastric artery	3307
CL:0000057	fibroblast	fibroblast	UBERON:0034693	cremasteric artery	cremasteric artery	3297
CL:0000057	fibroblast	fibroblast	UBERON:0034693	cremasteric artery	cremasteric artery	3296
CL:0000057	fibroblast	fibroblast	UBERON:0001354	inferior epigastric artery	inferior epigastric artery	3286
CL:0000057	fibroblast	fibroblast	UBERON:0001354	inferior epigastric artery	inferior epigastric artery	3285
CL:0000057	fibroblast	fibroblast	UBERON:0001354	inferior epigastric artery	inferior epigastric artery	3275
CL:0000057	fibroblast	fibroblast	UBERON:0001354	inferior epigastric artery	inferior epigastric artery	3274
CL:0000057	fibroblast	fibroblast	UBERON:0009040	deep circumflex iliac artery	deep circumflex iliac artery	3264
CL:0000057	fibroblast	fibroblast	UBERON:0009040	deep circumflex iliac artery	deep circumflex iliac artery	3263
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	3253
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	3252
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	3242
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	3241
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	3231
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	3230
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	3220
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	3219
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	2956
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	2955
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	2945
CL:0000057	fibroblast	fibroblast	UBERON:0001538	posterior tibial artery	posterior tibial artery	2944
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2802
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2801
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2791
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2790
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2526
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2516
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2515
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2505
CL:0000057	fibroblast	fibroblast	UBERON:0002250	popliteal artery	popliteal artery	2504
CL:0000057	fibroblast	fibroblast	UBERON:0015350	saphenous artery	saphenous branch of descending genicular artery	2494
CL:0000057	fibroblast	fibroblast	UBERON:0015350	saphenous artery	saphenous branch of descending genicular artery	2493
CL:0000057	fibroblast	fibroblast	UBERON:0007317	superficial external pudendal artery	superficial external pudendal artery	2450
CL:0000057	fibroblast	fibroblast	UBERON:0007317	superficial external pudendal artery	superficial external pudendal artery	2449
CL:0000057	fibroblast	fibroblast	UBERON:0034964	superficial epigastric artery	superficial epigastric artery	2439
CL:0000057	fibroblast	fibroblast	UBERON:0034964	superficial epigastric artery	superficial epigastric artery	2438
CL:0000057	fibroblast	fibroblast	UBERON:0009041	superficial circumflex iliac artery	superficial circumflex iliac artery	2428
CL:0000057	fibroblast	fibroblast	UBERON:0009041	superficial circumflex iliac artery	superficial circumflex iliac artery	2427
CL:0000057	fibroblast	fibroblast	UBERON:0001355	deep femoral artery	deep femoral artery	2417
CL:0000057	fibroblast	fibroblast	UBERON:0001355	deep femoral artery	deep femoral artery	2416
CL:0000057	fibroblast	fibroblast	UBERON:0001356	medial circumflex femoral artery	medial circumflex femoral artery	2406
CL:0000057	fibroblast	fibroblast	UBERON:0001356	medial circumflex femoral artery	medial circumflex femoral artery	2405
CL:0000057	fibroblast	fibroblast	UBERON:0001356	medial circumflex femoral artery	medial circumflex femoral artery	2395
CL:0000057	fibroblast	fibroblast	UBERON:0001356	medial circumflex femoral artery	medial circumflex femoral artery	2394
CL:0000057	fibroblast	fibroblast	UBERON:0001356	medial circumflex femoral artery	medial circumflex femoral artery	2384
CL:0000057	fibroblast	fibroblast	UBERON:0001356	medial circumflex femoral artery	medial circumflex femoral artery	2383
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2527
CL:0000057	fibroblast	fibroblast	UBERON:0001354	inferior epigastric artery	inferior epigastric artery	3308
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2548
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2559
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2780
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2779
CL:0000057	fibroblast	fibroblast	UBERON:0001553	medial tarsal artery	medial tarsal artery	2769
CL:0000057	fibroblast	fibroblast	UBERON:0001553	medial tarsal artery	medial tarsal artery	2768
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2758
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2757
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2714
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2713
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2703
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2702
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2670
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2669
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2637
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2636
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2593
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2592
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2582
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	2581
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2571
CL:0000057	fibroblast	fibroblast	UBERON:0001539	dorsalis pedis artery	dorsalis pedis artery	2570
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2560
CL:0000057	fibroblast	fibroblast	UBERON:0001537	anterior tibial artery	anterior tibial artery	2549
CL:0000057	fibroblast	fibroblast	UBERON:0001355	deep femoral artery	deep femoral artery	2351
CL:0000057	fibroblast	fibroblast	UBERON:0001309	internal iliac artery	internal iliac artery	3318
CL:0000057	fibroblast	fibroblast	UBERON:0001309	internal iliac artery	internal iliac artery	3329
CL:0000057	fibroblast	fibroblast	UBERON:0001315	superior gluteal artery	superior gluteal artery	3780
CL:0000057	fibroblast	fibroblast	UBERON:0001315	superior gluteal artery	superior gluteal artery	3770
CL:0000057	fibroblast	fibroblast	UBERON:0001315	superior gluteal artery	superior gluteal artery	3769
CL:0000057	fibroblast	fibroblast	UBERON:0001313	iliolumbar artery	iliolumbar artery	3748
CL:0000057	fibroblast	fibroblast	UBERON:0001313	iliolumbar artery	iliolumbar artery	3747
CL:0000057	fibroblast	fibroblast	UBERON:0001313	iliolumbar artery	iliolumbar artery	3737
