s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0034982	inferior bulb of internal jugular vein	inferior bulb of internal jugular vein	3113	46.8868026621297
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0034981	superior bulb of internal jugular vein	superior bulb of internal jugular vein	3196	46.8868026621297
CL:0000057	fibroblast	fibroblast	UBERON:0002249	median artery	median artery	2105	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	286	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	1023	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035183	calcarine artery	calcarine artery	2479	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0006636	lumbar artery	lumbar artery	1567	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0014773	medial palpebral artery	medial palpebral artery	580	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	274	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0005464	median sacral artery	median sacral artery	1571	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	278	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	282	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0002040	bronchial artery	bronchial artery	1771	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	290	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0012319	posterior ethmoidal artery	posterior ethmoidal artery	584	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0012173	middle suprarenal artery	middle suprarenal artery	1575	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0014772	lateral palpebral artery	lateral palpebral artery	560	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	294	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0002040	bronchial artery	bronchial artery	1767	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001396	lateral thoracic artery	lateral thoracic artery	2209	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	298	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001613	occipital artery	occipital artery	302	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0034693	cremasteric artery	cremasteric artery	1251	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0006137	proper palmar digital artery	proper palmar digital artery	2125	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0006636	lumbar artery	lumbar artery	1563	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0010251	anterior meningeal artery	anterior meningeal artery	540	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	1011	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001404	radial artery	radial artery	2033	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600101	descending palatine artery	descending palatine artery	206	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001340	dorsal artery of penis	dorsal artery of penis	1317	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001198	superior suprarenal artery	superior suprarenal artery	1515	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035829	right gastroepiploic artery	right gastroepiploic artery	646	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0015174	helicine artery of penis	helicine artery of penis	1313	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001404	radial artery	radial artery	2045	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600101	descending palatine artery	descending palatine artery	214	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0007146	posterior spinal artery	posterior spinal artery	2515	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001404	radial artery	radial artery	2049	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035529	left common iliac artery	left common iliac artery	1519	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0009688	posterior inferior cerebellar artery	posterior inferior cerebellar artery	2511	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600086	incisor artery	incisor artery	222	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001404	radial artery	radial artery	2061	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001313	iliolumbar artery	iliolumbar artery	1413	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	1103	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035404	superior hypophysial artery	superior hypophyseal artery	606	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0012187	frontal artery	supratrochlear artery	598	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	995	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001189	left testicular artery	left testicular artery	1559	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0015160	supraorbital artery	supraorbital artery	594	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8410023	right colic artery	right colic artery	1759	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0009040	deep circumflex iliac artery	deep circumflex iliac artery	1239	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0008322	deep artery of clitoris	deep artery of clitoris	1321	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0012321	deep cervical artery	deep cervical artery	2261	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035322	right common iliac artery	right common iliac artery	1647	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0012321	deep cervical artery	deep cervical artery	2257	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0012322	ascending cervical artery	ascending cervical artery	2367	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	1115	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035492	inferior hypophysial artery	inferior hypophyseal artery	470	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0012322	ascending cervical artery	ascending cervical artery	2363	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	1111	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600079	dural artery	dural artery	466	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0006764	anterior communicating artery	anterior communicating artery	390	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600062	thyrocervical trunk	thyrocervical trunk	2355	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0002056	inferior suprarenal artery	inferior suprarenal artery	1599	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0007693	caroticotympanic artery	caroticotympanic artery	446	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0006198	dorsal intercostal artery	supreme intercostal artery	2265	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0014696	anterior choroidal artery	anterior choroidal artery	442	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0006198	dorsal intercostal artery	supreme intercostal artery	2269	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001540	peroneal artery	peroneal artery	1107	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0006198	dorsal intercostal artery	supreme intercostal artery	2273	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001188	right testicular artery	right testicular artery	1687	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0005628	ileal artery	ileal artery	1699	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0005628	ileal artery	ileal artery	1695	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035225	anterior temporal artery	anterior temporal artery	484	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0018255	jejunal artery	jejunal branches	1739	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0015157	zygomatico-orbital artery	zygomatico-orbital artery	358	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035462	anterior parietal artery	artery of postcentral sulcus	492	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0002011	thoracodorsal artery	thoracodorsal artery	2225	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	1235	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001553	medial tarsal artery	medial tarsal artery	1059	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035273	superior thoracic artery	superior thoracic artery	2229	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001395	thoraco-acromial artery	thoracoacromial artery	2233	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001071	superficial cervical artery	superficial cervical artery	2415	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	1231	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001196	middle colic artery	middle colic artery	1755	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001541	medial plantar artery	medial plantar artery	1227	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001395	thoraco-acromial artery	thoracoacromial artery	2237	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035222	posterior parietal artery	posterior parietal artery	516	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600062	thyrocervical trunk	thyrocervical trunk	2403	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001395	thoraco-acromial artery	thoracoacromial artery	2241	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035042	middle temporal artery	middle temporal artery	346	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0018255	jejunal artery	jejunal branches	1743	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035261	posterior temporal artery	posterior temporal artery	350	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001395	thoraco-acromial artery	thoracoacromial artery	2245	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001395	thoraco-acromial artery	thoracoacromial artery	2249	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001615	transverse facial artery	transverse facial artery	354	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0014695	deep auricular artery	deep auricular artery	202	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0034927	arcuate artery of foot	arcuate artery of foot	991	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600081	percardiacophrenic artery	percardiacophrenic artery	2329	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0001404	radial artery	radial artery	1953	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0035180	sigmoid artery	sigmoid artery	1503	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:0034964	superficial epigastric artery	superficial epigastric artery	939	42.3771223348274
CL:0000057	fibroblast	fibroblast	UBERON:8600097	deep lingual artery	deep lingual artery	162	42.3771223348274
