s	slabel	user_slabel	o	olabel	user_olabel	row_number	deltaIC
CL:0000653	podocyte	Podocyte	UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	20	25.788839379974604
CL:0000653	podocyte	Podocyte	UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	13	25.788839379974604
CL:0000653	podocyte	Podocyte	UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	14	25.788839379974604
CL:0000653	podocyte	Podocyte	UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	23	25.788839379974604
UBERON:0004188	glomerular epithelium	Glomerular Epithelium	UBERON:0001284	renal column	renal column	20	25.224547898606616
UBERON:0004188	glomerular epithelium	Glomerular Epithelium	UBERON:0002189	outer cortex of kidney	outer cortex of kidney	13	25.224547898606616
UBERON:0004188	glomerular epithelium	Glomerular Epithelium	UBERON:0005271	juxtamedullary cortex	juxtamedullary cortex	14	25.224547898606616
CL:0000084	T cell	T Cell	UBERON:0005215	kidney interstitium	Interstitium	81	15.52575061385155
CL:0000236	B cell	B cell	UBERON:0005215	kidney interstitium	Interstitium	83	15.413435706319042
UBERON:0001986	endothelium	Endothelium (non glomerular)	UBERON:0006544	kidney vasculature	Vessels	59	13.3541783923771
UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	UBERON:0005215	kidney interstitium	Interstitium	70	12.209391200961157
UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	UBERON:0005215	kidney interstitium	Interstitium	71	12.209391200961157
UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	UBERON:0005215	kidney interstitium	Interstitium	66	12.209391200961157
UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	UBERON:0005215	kidney interstitium	Interstitium	67	12.209391200961157
UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	UBERON:0005215	kidney interstitium	Interstitium	68	12.209391200961157
UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	UBERON:0005215	kidney interstitium	Interstitium	69	12.209391200961157
UBERON:0001289	descending limb of loop of Henle	Loop of Henle (Thin Limb)	UBERON:0004201	kidney outer medulla inner stripe	kidney outer medulla inner stripe	17	7.588128639656659
CL:1001033	peritubular capillary endothelial cell	Peritubular Capillary Endothelial Cell	UBERON:0012441	endothelium of peritubular capillary	Endothelium (non glomerular)	62	7.2798674355757385
UBERON:0004203	cortical collecting duct	Collecting Duct (Cortex)	UBERON:0009883	medullary ray	medullary ray	15	4.593084967160678
CL:0000576	monocyte	Monocyte	UBERON:0005215	kidney interstitium	Interstitium	79	2.8504061126707256
CL:0000775	neutrophil	Neutrophil	UBERON:0005215	kidney interstitium	Interstitium	85	2.519016016331733
CL:0000623	natural killer cell	Natural Killer Cell	UBERON:0005215	kidney interstitium	Interstitium	74	1.8647574040091826
UBERON:0002335	macula densa	Macula Densa	UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb/ Cortex)	38	1.021467287250914
UBERON:0001291	thick ascending limb of loop of Henle	Loop of Henle (Thick Limb/Medulla)	UBERON:0004202	kidney outer medulla outer stripe	kidney outer medulla outer stripe	16	0.5765740074137824
UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	UBERON:0004188	glomerular epithelium	Glomerular Epithelium	13	
UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	UBERON:0004188	glomerular epithelium	Glomerular Epithelium	14	
UBERON:0009202	vasa recta descending limb	Descending Vasa Recta	UBERON:0001294	inner medulla of kidney	inner medulla of kidney	18	
CL:1000718	kidney inner medulla collecting duct principal cell	Inner Medullary Collecting Duct Cell	UBERON:0009095	tip of renal papilla	papillary tip	19	
UBERON:0001284	renal column	renal column	UBERON:0001225	cortex of kidney	renal cortex	20	
UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	UBERON:0004188	glomerular epithelium	Glomerular Epithelium	20	
UBERON:0009202	vasa recta descending limb	Descending Vasa Recta	UBERON:0004200	kidney pyramid	renal pyramid	21	
UBERON:0006852	obsolete glomerular visceral epithelium	visceral epithelial layer	UBERON:0004188	glomerular epithelium	Glomerular Epithelium	23	
CL:4030009	epithelial cell of proximal tubule segment 1	Proximal Tubule Epithelial Cell Segment 1	UBERON:0004196	proximal convoluted tubule segment 1	proximal convoluted tubule segment 1	27	
CL:4030010	epithelial cell of proximal tubule segment 2	Proximal Tubule Epithelial Cell Segment 2	UBERON:0004197	proximal convoluted tubule segment 2	proximal convoluted tubule segment 2	28	
CL:4030011	epithelial cell of proximal tubule segment 3	Proximal Tubule Cell Epithelial Segment 3	UBERON:0001290	proximal straight tubule	proximal straight tubule segment 3	29	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	47	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	48	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	52	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	53	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	54	
UBERON:0001232	collecting duct of renal tubule	Collecting Duct	UBERON:0001232	collecting duct of renal tubule	Tubules	57	
CL:1001318	renal interstitial pericyte	Vascular Smooth Muscle Cell/Pericyte (general)	UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	66	
CL:0000648	kidney granular cell	Juxtaglomerular granular cell (Renin positive)	UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	68	
CL:1000692	kidney interstitial fibroblast	Fibroblast	UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	69	
CL:4030022	renal medullary fibroblast	Medullary Fibroblast	UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	70	
CL:1000691	kidney interstitial myofibroblast	Myofibroblast	UBERON:0003918	kidney mesenchyme	Stroma (non glomerular)	71	
CL:0000875	non-classical monocyte	non Classical Monocyte	UBERON:0005215	kidney interstitium	Interstitium	73	
CL:0000814	mature NK T cell	Natural Killer T Cell	UBERON:0005215	kidney interstitium	Interstitium	75	
CL:0001056	dendritic cell, human	Dendritic Cell (general)	UBERON:0005215	kidney interstitium	Interstitium	76	
CL:0001058	plasmacytoid dendritic cell, human	Dendritic Cell (plasmatoid)	UBERON:0005215	kidney interstitium	Interstitium	78	
CL:0000910	cytotoxic T cell	Cytotoxic T Cell	UBERON:0005215	kidney interstitium	Interstitium	82	
CL:0000786	plasma cell	Plasma cell	UBERON:0005215	kidney interstitium	Interstitium	84	
CL:0000097	mast cell	Mast cell	UBERON:0005215	kidney interstitium	Interstitium	86	
